,step,train_error,validation_error
91,4550,0.171875,0.203125
92,4600,0.2109375,0.203125
93,4650,0.1171875,0.125
94,4700,0.140625,0.2578125
95,4750,0.1953125,0.21875
96,4800,0.171875,0.2265625
97,4850,0.1640625,0.2109375
98,4900,0.15625,0.1953125
99,4950,0.1796875,0.1953125
100,5000,0.1484375,0.125
101,5050,0.1796875,0.1796875
102,5100,0.1640625,0.15625
103,5150,0.1953125,0.1953125
104,5200,0.1796875,0.171875
105,5250,0.171875,0.265625
106,5300,0.125,0.140625
107,5350,0.2265625,0.1640625
108,5400,0.09375,0.1953125
109,5450,0.1015625,0.203125
110,5500,0.1484375,0.1640625
111,5550,0.0703125,0.3046875
112,5600,0.15625,0.1875
113,5650,0.15625,0.125
114,5700,0.125,0.15625
115,5750,0.1640625,0.1328125
116,5800,0.09375,0.140625
117,5850,0.1328125,0.1875
118,5900,0.109375,0.1796875
119,5950,0.1953125,0.1484375
120,6000,0.0390625,0.1640625
121,6050,0.140625,0.1640625
122,6100,0.234375,0.140625
123,6150,0.1328125,0.2109375
124,6200,0.140625,0.1875
125,6250,0.1640625,0.1875
126,6300,0.1484375,0.1875
127,6350,0.1171875,0.1953125
128,6400,0.0859375,0.140625
129,6450,0.171875,0.1640625
130,6500,0.109375,0.1640625
131,6550,0.078125,0.1640625
132,6600,0.03125,0.1171875
133,6650,0.125,0.2265625
134,6700,0.1328125,0.203125
135,6750,0.09375,0.1875
136,6800,0.1171875,0.203125
137,6850,0.1328125,0.2265625
138,6900,0.125,0.1640625
139,6950,0.1796875,0.140625
140,7000,0.109375,0.1640625
141,7050,0.125,0.2109375
142,7100,0.125,0.1875
143,7150,0.0859375,0.171875
144,7200,0.109375,0.140625
145,7250,0.1328125,0.1484375
146,7300,0.1640625,0.15625
147,7350,0.140625,0.171875
148,7400,0.109375,0.15625
149,7450,0.1484375,0.21875
150,7500,0.15625,0.125
151,7550,0.1171875,0.1953125
152,7600,0.0859375,0.1875
153,7650,0.125,0.1484375
154,7700,0.1640625,0.125
155,7750,0.1171875,0.140625
156,7800,0.1015625,0.1640625
157,7850,0.15625,0.1328125
158,7900,0.125,0.15625
159,7950,0.1171875,0.15625
160,8000,0.1875,0.25
161,8050,0.15625,0.1171875
162,8100,0.109375,0.109375
163,8150,0.140625,0.171875
164,8200,0.15625,0.15625
165,8250,0.109375,0.1875
166,8300,0.109375,0.1640625
167,8350,0.140625,0.1953125
168,8400,0.1171875,0.1875
169,8450,0.0703125,0.2265625
170,8500,0.0703125,0.125
171,8550,0.140625,0.1640625
172,8600,0.09375,0.1953125
173,8650,0.125,0.1484375
174,8700,0.078125,0.1640625
175,8750,0.1015625,0.1484375
176,8800,0.125,0.109375
177,8850,0.125,0.15625
178,8900,0.109375,0.203125
179,8950,0.1328125,0.1953125
180,9000,0.125,0.1171875
181,9050,0.1015625,0.21875
182,9100,0.171875,0.203125
183,9150,0.109375,0.1484375
184,9200,0.109375,0.2109375
185,9250,0.140625,0.1484375
186,9300,0.09375,0.1640625
187,9350,0.109375,0.125
188,9400,0.1484375,0.1171875
189,9450,0.09375,0.1484375
190,9500,0.09375,0.1328125
191,9550,0.1171875,0.140625
192,9600,0.078125,0.1328125
193,9650,0.0703125,0.1484375
194,9700,0.1171875,0.1015625
195,9750,0.125,0.15625
196,9800,0.1328125,0.1796875
197,9850,0.1328125,0.1796875
198,9900,0.0546875,0.1953125
199,9950,0.1640625,0.078125
200,10000,0.09375,0.171875
201,10050,0.0703125,0.1171875
202,10100,0.140625,0.203125
203,10150,0.1484375,0.171875
204,10200,0.109375,0.15625
205,10250,0.109375,0.125
206,10300,0.0703125,0.1875
207,10350,0.078125,0.15625
208,10400,0.0859375,0.1953125
209,10450,0.0703125,0.109375
210,10500,0.109375,0.1484375
211,10550,0.0859375,0.125
212,10600,0.109375,0.109375
213,10650,0.078125,0.1328125
214,10700,0.078125,0.1015625
215,10750,0.109375,0.125
216,10800,0.078125,0.1484375
217,10850,0.109375,0.078125
218,10900,0.1328125,0.1875
219,10950,0.078125,0.1328125
220,11000,0.140625,0.1328125
221,11050,0.1328125,0.1796875
222,11100,0.09375,0.1328125
223,11150,0.125,0.1953125
224,11200,0.1484375,0.1328125
225,11250,0.0625,0.1796875
226,11300,0.0859375,0.171875
227,11350,0.0625,0.15625
228,11400,0.0625,0.2109375
229,11450,0.1171875,0.1796875
230,11500,0.046875,0.140625
231,11550,0.0859375,0.171875
232,11600,0.1015625,0.109375
233,11650,0.0859375,0.203125
234,11700,0.1328125,0.140625
235,11750,0.09375,0.15625
236,11800,0.1171875,0.1640625
237,11850,0.078125,0.1484375
238,11900,0.09375,0.1171875
239,11950,0.0859375,0.171875
240,12000,0.09375,0.140625
241,12050,0.078125,0.171875
242,12100,0.0625,0.171875
243,12150,0.0703125,0.140625
244,12200,0.0703125,0.125
245,12250,0.0625,0.1328125
246,12300,0.0703125,0.1171875
247,12350,0.1328125,0.1328125
248,12400,0.0625,0.1484375
249,12450,0.078125,0.1640625
250,12500,0.0625,0.171875
251,12550,0.0859375,0.125
252,12600,0.078125,0.1484375
253,12650,0.1015625,0.140625
254,12700,0.046875,0.125
255,12750,0.09375,0.1640625
256,12800,0.0703125,0.1796875
257,12850,0.0703125,0.140625
258,12900,0.1015625,0.09375
259,12950,0.1171875,0.1640625
260,13000,0.0546875,0.2109375
261,13050,0.0859375,0.1171875
262,13100,0.109375,0.1328125
263,13150,0.1171875,0.1640625
264,13200,0.09375,0.2109375
265,13250,0.0859375,0.1796875
266,13300,0.0859375,0.15625
267,13350,0.09375,0.15625
268,13400,0.1015625,0.171875
269,13450,0.0546875,0.0859375
270,13500,0.125,0.109375
271,13550,0.1484375,0.203125
272,13600,0.078125,0.1796875
273,13650,0.0703125,0.1640625
274,13700,0.078125,0.15625
275,13750,0.09375,0.1796875
276,13800,0.0625,0.15625
277,13850,0.078125,0.1171875
278,13900,0.0625,0.1484375
279,13950,0.0390625,0.09375
280,14000,0.0703125,0.1484375
281,14050,0.0546875,0.1171875
282,14100,0.140625,0.15625
283,14150,0.109375,0.125
284,14200,0.09375,0.1484375
285,14250,0.078125,0.1953125
286,14300,0.046875,0.125
287,14350,0.09375,0.1484375
288,14400,0.1171875,0.109375
289,14450,0.1015625,0.203125
290,14500,0.0859375,0.125
291,14550,0.0859375,0.203125
292,14600,0.0546875,0.265625
293,14650,0.09375,0.1328125
294,14700,0.0703125,0.125
295,14750,0.1015625,0.171875
296,14800,0.078125,0.1875
297,14850,0.109375,0.1796875
298,14900,0.0859375,0.140625
299,14950,0.078125,0.125
300,15000,0.0703125,0.15625
301,15050,0.0859375,0.125
302,15100,0.0703125,0.203125
303,15150,0.046875,0.171875
304,15200,0.0625,0.15625
305,15250,0.0390625,0.109375
306,15300,0.078125,0.1953125
307,15350,0.0390625,0.1484375
308,15400,0.078125,0.109375
309,15450,0.0625,0.1640625
310,15500,0.0703125,0.15625
311,15550,0.0703125,0.140625
312,15600,0.046875,0.140625
313,15650,0.0703125,0.1328125
314,15700,0.0390625,0.109375
315,15750,0.0625,0.1640625
316,15800,0.0625,0.203125
317,15850,0.0390625,0.1171875
318,15900,0.03125,0.1484375
319,15950,0.109375,0.109375
320,16000,0.0859375,0.1171875
321,16050,0.1015625,0.15625
322,16100,0.078125,0.1328125
323,16150,0.0625,0.109375
324,16200,0.0859375,0.125
325,16250,0.0390625,0.1640625
326,16300,0.046875,0.171875
327,16350,0.0625,0.1640625
328,16400,0.046875,0.1171875
329,16450,0.078125,0.171875
330,16500,0.09375,0.09375
331,16550,0.0546875,0.109375
332,16600,0.046875,0.2109375
333,16650,0.0546875,0.1640625
334,16700,0.0703125,0.1484375
335,16750,0.0625,0.1640625
336,16800,0.0703125,0.1328125
337,16850,0.0703125,0.109375
338,16900,0.0625,0.1015625
339,16950,0.0234375,0.0859375
340,17000,0.03125,0.140625
341,17050,0.0625,0.140625
342,17100,0.0390625,0.078125
343,17150,0.0859375,0.1484375
344,17200,0.0625,0.15625
345,17250,0.046875,0.15625
346,17300,0.046875,0.1171875
347,17350,0.09375,0.125
348,17400,0.1171875,0.171875
349,17450,0.0703125,0.15625
350,17500,0.0546875,0.1484375
351,17550,0.03125,0.15625
352,17600,0.0859375,0.109375
353,17650,0.0546875,0.1484375
354,17700,0.0625,0.1640625
355,17750,0.0390625,0.140625
356,17800,0.0703125,0.1484375
357,17850,0.0859375,0.203125
358,17900,0.0703125,0.1640625
359,17950,0.125,0.1484375
360,18000,0.078125,0.1640625
361,18050,0.0625,0.140625
362,18100,0.0546875,0.1484375
363,18150,0.0859375,0.171875
364,18200,0.078125,0.1171875
365,18250,0.0859375,0.1328125
366,18300,0.0703125,0.1875
367,18350,0.046875,0.1484375
368,18400,0.0546875,0.1171875
369,18450,0.0390625,0.15625
370,18500,0.0546875,0.1484375
371,18550,0.0703125,0.140625
372,18600,0.0546875,0.140625
373,18650,0.0234375,0.2109375
374,18700,0.0625,0.0859375
375,18750,0.0546875,0.1015625
376,18800,0.0625,0.1796875
377,18850,0.046875,0.125
378,18900,0.0703125,0.1796875
379,18950,0.0546875,0.109375
380,19000,0.0546875,0.140625
381,19050,0.0625,0.1640625
382,19100,0.0234375,0.1796875
383,19150,0.125,0.15625
384,19200,0.046875,0.1484375
385,19250,0.0625,0.0859375
386,19300,0.0234375,0.1328125
387,19350,0.0546875,0.140625
388,19400,0.0546875,0.1484375
389,19450,0.046875,0.1171875
390,19500,0.0390625,0.140625
391,19550,0.1171875,0.21875
392,19600,0.078125,0.1484375
393,19650,0.078125,0.140625
394,19700,0.0234375,0.1796875
395,19750,0.0546875,0.1796875
396,19800,0.09375,0.1640625
397,19850,0.0546875,0.1484375
398,19900,0.0390625,0.1875
399,19950,0.0390625,0.140625
400,20000,0.0625,0.203125
401,20050,0.0703125,0.171875
402,20100,0.078125,0.171875
403,20150,0.0625,0.171875
404,20200,0.03125,0.1328125
405,20250,0.046875,0.09375
406,20300,0.0859375,0.1171875
407,20350,0.046875,0.125
408,20400,0.0546875,0.1484375
409,20450,0.0625,0.0703125
410,20500,0.046875,0.1171875
411,20550,0.09375,0.1484375
412,20600,0.0390625,0.171875
413,20650,0.0546875,0.109375
414,20700,0.0390625,0.15625
415,20750,0.0546875,0.1328125
416,20800,0.0703125,0.1328125
417,20850,0.0859375,0.2109375
418,20900,0.015625,0.0859375
419,20950,0.046875,0.125
420,21000,0.078125,0.15625
421,21050,0.03125,0.1484375
422,21100,0.0390625,0.09375
423,21150,0.03125,0.125
424,21200,0.0546875,0.125
425,21250,0.078125,0.171875
426,21300,0.0390625,0.09375
427,21350,0.0703125,0.140625
428,21400,0.09375,0.15625
429,21450,0.03125,0.125
430,21500,0.0234375,0.1640625
431,21550,0.03125,0.140625
432,21600,0.0546875,0.1484375
433,21650,0.0390625,0.1953125
434,21700,0.0390625,0.109375
435,21750,0.046875,0.1171875
436,21800,0.03125,0.1796875
437,21850,0.03125,0.21875
438,21900,0.0546875,0.125
439,21950,0.0703125,0.1328125
440,22000,0.0546875,0.1328125
441,22050,0.0546875,0.140625
442,22100,0.0390625,0.0859375
443,22150,0.0390625,0.171875
444,22200,0.078125,0.1328125
445,22250,0.046875,0.1328125
446,22300,0.0234375,0.1796875
447,22350,0.09375,0.1796875
448,22400,0.0234375,0.1875
449,22450,0.03125,0.109375
450,22500,0.046875,0.171875
451,22550,0.046875,0.140625
452,22600,0.046875,0.109375
453,22650,0.046875,0.1484375
454,22700,0.015625,0.1484375
455,22750,0.0703125,0.1796875
456,22800,0.0625,0.1171875
457,22850,0.0234375,0.109375
458,22900,0.03125,0.1484375
459,22950,0.03125,0.125
460,23000,0.0703125,0.1953125
461,23050,0.0625,0.1328125
462,23100,0.015625,0.1875
463,23150,0.0546875,0.109375
464,23200,0.0234375,0.171875
465,23250,0.078125,0.1640625
466,23300,0.015625,0.125
467,23350,0.046875,0.140625
468,23400,0.03125,0.15625
469,23450,0.0390625,0.1640625
470,23500,0.0390625,0.125
471,23550,0.046875,0.0703125
472,23600,0.046875,0.1328125
473,23650,0.0390625,0.1015625
474,23700,0.03125,0.1328125
475,23750,0.015625,0.125
476,23800,0.0625,0.1640625
477,23850,0.0390625,0.1796875
478,23900,0.0234375,0.203125
479,23950,0.0234375,0.140625
480,24000,0.0390625,0.15625
481,24050,0.0546875,0.171875
482,24100,0.03125,0.109375
483,24150,0.046875,0.171875
484,24200,0.078125,0.15625
485,24250,0.03125,0.1953125
486,24300,0.0546875,0.171875
487,24350,0.03125,0.0625
488,24400,0.0625,0.125
489,24450,0.03125,0.2109375
490,24500,0.0546875,0.15625
491,24550,0.0859375,0.203125
492,24600,0.0234375,0.0703125
493,24650,0.015625,0.140625
494,24700,0.1015625,0.140625
495,24750,0.0390625,0.15625
496,24800,0.0234375,0.15625
497,24850,0.03125,0.1875
498,24900,0.0625,0.1875
499,24950,0.0390625,0.125
500,25000,0.0390625,0.109375
501,25050,0.03125,0.09375
502,25100,0.0859375,0.0703125
503,25150,0.0703125,0.1484375
504,25200,0.0390625,0.09375
505,25250,0.046875,0.2109375
506,25300,0.03125,0.1171875
507,25350,0.0546875,0.125
508,25400,0.015625,0.1328125
509,25450,0.0546875,0.15625
510,25500,0.0390625,0.1328125
511,25550,0.0390625,0.1875
512,25600,0.0546875,0.171875
513,25650,0.0234375,0.1015625
514,25700,0.078125,0.0703125
515,25750,0.03125,0.1796875
516,25800,0.0625,0.1328125
517,25850,0.0078125,0.15625
518,25900,0.03125,0.1484375
519,25950,0.046875,0.1328125
520,26000,0.0625,0.125
521,26050,0.046875,0.0859375
522,26100,0.0234375,0.1328125
523,26150,0.0390625,0.125
524,26200,0.0234375,0.09375
525,26250,0.0234375,0.078125
526,26300,0.0390625,0.1171875
527,26350,0.0234375,0.1328125
528,26400,0.046875,0.1796875
529,26450,0.03125,0.140625
530,26500,0.046875,0.109375
531,26550,0.046875,0.1484375
532,26600,0.078125,0.1484375
533,26650,0.0546875,0.1015625
534,26700,0.0234375,0.15625
535,26750,0.03125,0.1875
536,26800,0.0625,0.1328125
537,26850,0.0234375,0.140625
538,26900,0.0078125,0.125
539,26950,0.015625,0.171875
540,27000,0.03125,0.1796875
541,27050,0.03125,0.1328125
542,27100,0.0390625,0.1640625
543,27150,0.0,0.1171875
544,27200,0.03125,0.125
545,27250,0.0234375,0.140625
546,27300,0.0546875,0.09375
547,27350,0.015625,0.125
548,27400,0.03125,0.1953125
549,27450,0.0234375,0.109375
550,27500,0.0234375,0.1328125
551,27550,0.03125,0.125
552,27600,0.0390625,0.171875
553,27650,0.0078125,0.1328125
554,27700,0.0546875,0.109375
555,27750,0.015625,0.109375
556,27800,0.0234375,0.203125
557,27850,0.0546875,0.140625
558,27900,0.03125,0.1328125
559,27950,0.03125,0.1484375
560,28000,0.0234375,0.109375
561,28050,0.046875,0.1875
562,28100,0.0625,0.15625
563,28150,0.03125,0.15625
564,28200,0.0234375,0.109375
565,28250,0.0703125,0.140625
566,28300,0.0546875,0.1484375
567,28350,0.046875,0.1484375
568,28400,0.0390625,0.140625
569,28450,0.0234375,0.125
570,28500,0.046875,0.125
571,28550,0.03125,0.125
572,28600,0.03125,0.1875
573,28650,0.03125,0.1015625
574,28700,0.0625,0.109375
575,28750,0.0390625,0.1640625
576,28800,0.046875,0.1875
577,28850,0.0390625,0.1015625
578,28900,0.0,0.1640625
579,28950,0.0546875,0.1015625
580,29000,0.0703125,0.140625
581,29050,0.03125,0.125
582,29100,0.046875,0.1640625
583,29150,0.0390625,0.203125
584,29200,0.0390625,0.1640625
585,29250,0.046875,0.0859375
586,29300,0.0390625,0.1171875
587,29350,0.03125,0.1015625
588,29400,0.0390625,0.15625
589,29450,0.0859375,0.1796875
590,29500,0.0390625,0.125
591,29550,0.0546875,0.1953125
592,29600,0.0234375,0.125
593,29650,0.0234375,0.1171875
594,29700,0.046875,0.0703125
595,29750,0.0234375,0.1171875
596,29800,0.0546875,0.1953125
597,29850,0.0078125,0.109375
598,29900,0.0390625,0.140625
599,29950,0.03125,0.09375
