32 64 128,time:,1083.176677
32 64 128,time:,893.2201466
32 64 128,time:,960.5804629
32 64 128,time:,1018.75944
32 64 128,time:,1005.358309
32 64 128,time:,1002.871292
32 64 128,time:,785.5335396
32 64 128,time:,1048.046847
32 64 128,time:,861.7546512
32 64 128,time:,1049.344131
