32 64 128,time:,795.4230327
32 64 128,time:,1001.290017
32 64 128,time:,737.2921924
32 64 128,time:,692.6072444
32 64 128,time:,767.4721151
32 64 128,time:,751.2039642
32 64 128,time:,759.0687612
32 64 128,time:,856.5124902
32 64 128,time:,583.866639
32 64 128,time:,740.9208634
